Candidate Name,DOB,Registration Number,State,Maths,Physics,English,GK,Total Marks,PFT
Ishaan Fernandes,26-08-2005,513819,Haryana,19,21,17,12,69,Pass
Harjeet Verma,18-11-2005,870194,Haryana,17,10,23,19,69,Pass
Krishna Fernandes,23-11-2005,109636,Haryana,15,20,11,23,69,Pass
Raj Chopra,11-12-2005,428997,Haryana,21,10,15,23,69,Pass
Kunal D'Souza,23-12-2005,204290,Haryana,7,20,19,23,69,Pass
Krishna D'Souza,04-03-2006,842954,Haryana,21,24,6,18,69,Pass
Aryan Verma,01-04-2006,794390,Haryana,24,19,12,14,69,Pass
Ishaan Fernandes,10-04-2006,247958,Haryana,19,16,12,22,69,Pass
Ishaan Verma,08-11-2004,125844,Haryana,23,14,7,24,68,Pass
Kunal Reddy,09-01-2005,660021,Haryana,21,11,20,16,68,Pass
Aryan Reddy,21-03-2005,695075,Haryana,20,11,22,15,68,Pass
Imran Singh,29-04-2005,766995,Haryana,20,7,23,18,68,Pass
Mathew Fernandes,30-04-2005,110855,Haryana,20,17,10,21,68,Pass
Aditya Khan,29-05-2005,123363,Haryana,13,14,22,19,68,Pass
David Chopra,01-06-2005,844898,Haryana,5,23,17,23,68,Pass
Gurpreet Verma,04-07-2005,244220,Haryana,23,4,21,20,68,Pass
Aditya Khan,06-08-2005,943716,Haryana,12,22,14,20,68,Pass
Raj Chopra,02-09-2005,274671,Haryana,19,16,9,24,68,Pass
Raj Mehta,07-09-2005,597437,Haryana,11,14,24,19,68,Pass
Yash Fernandes,11-11-2005,956212,Haryana,22,15,7,24,68,Pass
Balbir Khan,22-03-2006,106968,Haryana,23,20,16,9,68,Pass
Raj Singh,10-11-2004,248270,Haryana,11,17,20,19,67,Pass
Aditya Reddy,21-11-2004,455777,Haryana,21,17,10,19,67,Pass
Krishna Sharma,26-01-2005,311907,Haryana,10,24,23,10,67,Pass
Gurpreet Sharma,03-08-2005,775683,Haryana,22,10,11,24,67,Pass
Aryan Verma,07-08-2005,942042,Haryana,14,17,18,18,67,Pass
Aarav Chopra,12-08-2005,259015,Haryana,23,6,15,23,67,Pass
Raj Singh,12-08-2005,162491,Haryana,11,14,24,18,67,Pass
Rohan Pillai,16-11-2005,150898,Haryana,10,16,23,18,67,Pass
Vivaan Verma,02-12-2005,821861,Haryana,24,8,12,23,67,Pass
Krishna Singh,04-03-2006,885733,Haryana,20,15,19,13,67,Pass
Sukhwinder D'Souza,28-03-2006,301537,Haryana,16,9,18,24,67,Pass
Krishna Chopra,01-12-2004,662481,Haryana,21,16,8,21,66,Pass
Vivaan Pillai,04-01-2005,250332,Haryana,23,18,16,9,66,Pass
Sukhwinder D'Souza,15-02-2005,254961,Haryana,12,12,20,22,66,Pass
Manpreet Fernandes,23-03-2005,219864,Haryana,21,20,18,7,66,Pass
Aryan Fernandes,24-04-2005,780881,Haryana,23,20,5,18,66,Pass
Ayaan Mehta,29-04-2005,504311,Haryana,18,13,23,12,66,Pass
Mathew Verma,11-07-2005,446288,Haryana,23,8,21,14,66,Pass
Kunal Khan,15-07-2005,318647,Haryana,22,21,13,10,66,Pass
Aryan Chopra,22-07-2005,241398,Haryana,12,17,23,14,66,Pass
Ishaan Singh,18-08-2005,931313,Haryana,7,23,18,18,66,Pass
Gurpreet Singh,12-09-2005,177515,Haryana,20,4,19,23,66,Pass
Ishaan Sharma,10-10-2005,621997,Haryana,17,7,18,24,66,Pass
Rohan Pillai,19-11-2005,881755,Haryana,6,17,24,19,66,Pass
Aditya Sharma,30-01-2006,916557,Haryana,18,19,18,11,66,Pass
Mathew Reddy,06-02-2006,314793,Haryana,23,5,21,17,66,Pass
Yash Sharma,20-12-2005,926944,Karnataka,21,24,23,21,89,Pass
Aarav Verma,28-04-2005,914521,Karnataka,19,23,21,21,84,Pass
Raj Reddy,04-08-2005,624372,Karnataka,22,22,19,5,68,Pass
Paul Verma,23-11-2004,821030,Karnataka,24,17,16,10,67,Pass
Krishna Verma,21-02-2005,653029,Karnataka,17,11,23,16,67,Pass
Kunal Khan,13-03-2005,771095,Karnataka,18,23,18,8,67,Pass
Kunal Fernandes,19-04-2005,176748,Karnataka,19,23,20,5,67,Pass
David Mehta,08-06-2005,553758,Karnataka,21,22,8,16,67,Pass
Manpreet D'Souza,02-10-2005,325948,Karnataka,23,21,8,15,67,Pass
Gurpreet Verma,26-11-2005,992967,Karnataka,9,16,18,24,67,Pass
Krishna Khan,10-12-2005,213828,Karnataka,13,17,20,17,67,Pass
Rohan Pillai,14-12-2005,769395,Karnataka,10,23,18,16,67,Pass
Raj Verma,16-03-2006,470589,Karnataka,15,18,14,20,67,Pass
John Khan,24-12-2004,842809,Karnataka,14,21,7,24,66,Pass
Rohan Mehta,31-12-2004,905949,Karnataka,14,9,19,24,66,Pass
Sukhwinder Singh,18-03-2005,503072,Karnataka,8,18,19,21,66,Pass
Ishaan Verma,29-05-2005,384651,Karnataka,15,23,20,8,66,Pass
Rohan Chopra,19-07-2005,772141,Karnataka,11,17,15,23,66,Pass
Aditya Sharma,12-08-2005,873975,Karnataka,16,17,23,10,66,Pass
Krishna Mehta,26-08-2005,714844,Karnataka,18,5,19,24,66,Pass
Raj Reddy,30-08-2005,157683,Karnataka,12,23,18,13,66,Pass
Yash Khan,20-10-2005,471136,Karnataka,7,19,21,19,66,Pass
Balbir Pillai,04-11-2005,662968,Karnataka,21,16,6,23,66,Pass
Aarav Mehta,16-01-2006,501840,Karnataka,19,23,20,4,66,Pass
Ishaan Sharma,07-03-2006,220267,Karnataka,18,20,23,5,66,Pass
Aditya Khan,23-03-2006,633237,Karnataka,18,16,24,8,66,Pass
Aryan Mehta,24-03-2006,761552,Karnataka,20,21,10,15,66,Pass
Aarav Chopra,13-04-2006,230822,Karnataka,24,17,14,11,66,Pass
Yash D'Souza,22-12-2004,183702,Karnataka,16,19,16,14,65,Pass
Aryan Verma,16-03-2005,808656,Karnataka,6,22,21,16,65,Pass
Rohan Reddy,05-05-2005,840494,Karnataka,22,15,24,4,65,Pass
Manpreet Chopra,10-05-2005,496535,Karnataka,16,23,19,7,65,Pass
Rohan Pillai,30-05-2005,455005,Karnataka,21,19,20,5,65,Pass
Krishna Chopra,08-06-2005,188936,Karnataka,9,19,14,23,65,Pass
Farhan Singh,12-07-2005,205284,Karnataka,15,19,9,22,65,Pass
Kunal D'Souza,22-07-2005,527100,Karnataka,4,22,22,17,65,Pass
Aditya Reddy,16-08-2005,982992,Karnataka,18,22,13,12,65,Pass
Raj Khan,14-10-2005,606990,Karnataka,20,19,8,18,65,Pass
Raj Reddy,21-10-2005,628587,Karnataka,21,19,6,19,65,Pass
Vivaan Khan,25-12-2005,627821,Karnataka,7,15,20,23,65,Pass
Aditya Singh,04-01-2006,219175,Karnataka,13,11,20,21,65,Pass
Harjeet Mehta,20-01-2006,885548,Karnataka,13,20,18,14,65,Pass
Ishaan Pillai,14-04-2006,182667,Karnataka,23,22,11,9,65,Pass
Balbir D'Souza,10-12-2004,290081,Karnataka,4,19,24,17,64,Pass
Aryan Mehta,20-12-2004,945127,Karnataka,16,18,6,24,64,Pass
Rohan Singh,21-12-2004,501654,Karnataka,15,19,16,14,64,Pass
Aditya Fernandes,29-01-2005,542421,Karnataka,19,11,17,17,64,Pass
Imran Reddy,01-02-2005,360861,Karnataka,20,7,16,21,64,Pass
Sukhwinder D'Souza,19-03-2005,720884,Karnataka,18,18,17,11,64,Pass
David Singh,06-04-2005,525674,Karnataka,19,19,7,19,64,Pass
Harjeet Fernandes,02-05-2005,321285,Karnataka,21,20,14,9,64,Pass
Paul Singh,14-05-2005,737483,Karnataka,13,9,18,24,64,Pass
Gurpreet Verma,29-07-2005,882356,Karnataka,17,16,13,18,64,Pass
Aryan Fernandes,01-09-2005,328862,Karnataka,23,19,10,12,64,Pass
Rohan Fernandes,02-10-2005,247968,Karnataka,18,15,22,9,64,Pass
Rohan Fernandes,12-11-2005,440849,Karnataka,22,12,18,12,64,Pass
Aarav Mehta,06-12-2005,909492,Karnataka,7,17,22,18,64,Pass
Gurpreet Singh,13-12-2005,685642,Karnataka,13,18,18,15,64,Pass
Aryan Chopra,13-01-2006,125271,Karnataka,20,13,17,14,64,Pass
Harjeet Pillai,22-01-2006,185657,Karnataka,12,19,21,12,64,Pass
Vivaan Verma,20-02-2006,177152,Karnataka,20,18,18,8,64,Pass
Vivaan Sharma,24-02-2006,416761,Karnataka,4,22,14,24,64,Pass
Peter Singh,10-03-2006,709345,Karnataka,9,21,24,10,64,Pass
Yash Sharma,15-03-2006,420890,Karnataka,23,9,18,14,64,Pass
Krishna Sharma,26-04-2006,717853,Karnataka,23,14,20,7,64,Pass
Gurpreet Chopra,17-11-2004,549022,Karnataka,24,13,16,10,63,Pass
Ishaan D'Souza,17-12-2004,198530,Karnataka,23,9,23,8,63,Pass
Aditya Sharma,04-05-2005,361318,Karnataka,7,22,21,13,63,Pass
Krishna Pillai,06-05-2005,811487,Karnataka,24,11,9,19,63,Pass
Zaid Fernandes,07-07-2005,938495,Karnataka,22,12,17,12,63,Pass
Raj Fernandes,13-11-2005,591080,Karnataka,23,5,24,11,63,Pass
Harjeet Khan,29-01-2006,983568,Karnataka,12,11,24,16,63,Pass
Harjeet Fernandes,17-02-2006,902303,Karnataka,13,23,19,8,63,Pass
Kunal Singh,19-02-2006,641181,Karnataka,18,15,9,21,63,Pass
Harjeet Pillai,03-04-2006,998148,Karnataka,23,21,5,14,63,Pass
Krishna Sharma,30-12-2004,493641,Karnataka,13,19,18,12,62,Pass
Manpreet Sharma,10-01-2005,407066,Karnataka,20,19,18,5,62,Pass
Aarav Singh,13-01-2005,816581,Karnataka,21,9,15,17,62,Pass
Paul Reddy,22-02-2005,434294,Karnataka,19,22,9,12,62,Pass
Aditya Mehta,11-05-2005,937522,Karnataka,14,19,19,10,62,Pass
Vivaan Verma,08-07-2005,566681,Karnataka,14,8,24,16,62,Pass
Aarav Fernandes,09-07-2005,237867,Karnataka,13,18,13,18,62,Pass
Krishna Reddy,14-07-2005,996488,Karnataka,11,7,20,24,62,Pass
Vivaan Khan,03-09-2005,387196,Karnataka,13,17,8,24,62,Pass
Kunal Reddy,02-11-2005,148751,Karnataka,13,17,19,13,62,Pass
Krishna Pillai,07-11-2005,985750,Karnataka,20,18,20,4,62,Pass
Rohan Fernandes,05-01-2006,340896,Karnataka,10,23,15,14,62,Pass
David Sharma,06-01-2006,986595,Karnataka,4,23,17,18,62,Pass
Yash Reddy,26-02-2006,461676,Karnataka,22,4,23,13,62,Pass
Ishaan Reddy,12-03-2006,714594,Karnataka,15,14,24,9,62,Pass
Paul Fernandes,12-11-2004,505004,Karnataka,8,23,10,20,61,Pass
Aditya Sharma,23-12-2004,255376,Karnataka,24,19,7,11,61,Pass
Aditya Singh,25-12-2004,414855,Karnataka,18,18,20,5,61,Pass
David Verma,25-05-2005,557931,Karnataka,11,18,23,9,61,Pass
Raj Singh,29-05-2005,165579,Karnataka,21,12,20,8,61,Pass
Rohan Singh,08-06-2005,327355,Karnataka,20,7,13,21,61,Pass
Aryan Singh,01-07-2005,955331,Karnataka,20,24,12,5,61,Pass
John Verma,28-08-2005,508243,Karnataka,8,9,20,24,61,Pass
Yash Reddy,31-10-2005,707974,Karnataka,16,10,21,14,61,Pass
Balbir D'Souza,15-11-2005,277958,Karnataka,17,16,15,13,61,Pass
John Reddy,06-12-2005,710992,Karnataka,21,23,11,6,61,Pass
Harjeet Singh,25-12-2005,584342,Karnataka,12,18,17,14,61,Pass
Rohan Fernandes,08-01-2006,903296,Karnataka,15,9,18,19,61,Pass
Vivaan Fernandes,21-01-2006,147615,Karnataka,22,12,9,18,61,Pass
Raj Fernandes,03-03-2006,386813,Karnataka,5,16,20,20,61,Pass
Yash Khan,25-03-2006,691027,Karnataka,14,6,23,18,61,Pass
Raj Chopra,17-04-2006,504229,Karnataka,24,4,21,12,61,Pass
Aryan Singh,05-05-2006,582683,Maharashtra,23,4,22,24,73,Pass
Aarav Chopra,16-12-2004,866541,Maharashtra,22,4,20,24,70,Pass
Rehan Fernandes,17-06-2005,890099,Maharashtra,6,21,22,21,70,Pass
Aryan Chopra,24-09-2005,947172,Maharashtra,22,4,22,22,70,Pass
Gurpreet Chopra,18-11-2005,478727,Maharashtra,24,4,21,21,70,Pass
Paul Chopra,02-08-2005,222049,Maharashtra,19,4,22,23,68,Pass
Krishna Chopra,15-10-2005,909572,Maharashtra,24,4,21,19,68,Pass
Ishaan D'Souza,11-01-2006,633720,Maharashtra,21,4,18,24,67,Pass
Kunal Mehta,27-04-2006,322708,Maharashtra,17,4,23,23,67,Pass
Balbir Khan,07-08-2005,689205,Maharashtra,22,4,22,18,66,Pass
John Reddy,03-02-2006,149356,Maharashtra,8,22,22,14,66,Pass
Aryan Fernandes,24-02-2006,832691,Maharashtra,23,4,23,16,66,Pass
Yash Fernandes,26-03-2006,593380,Maharashtra,20,4,20,22,66,Pass
Balbir Reddy,17-04-2006,866131,Maharashtra,18,4,24,20,66,Pass
Sukhwinder Reddy,18-12-2004,603373,Maharashtra,23,4,18,20,65,Pass
Rohan Reddy,30-04-2005,820759,Maharashtra,20,4,22,19,65,Pass
Aryan Singh,23-07-2005,905277,Maharashtra,24,4,16,21,65,Pass
Zaid Reddy,18-08-2005,262447,Maharashtra,24,4,20,17,65,Pass
Yash Verma,05-02-2005,446997,Maharashtra,24,4,19,17,64,Pass
Aryan Fernandes,05-02-2005,861950,Maharashtra,16,4,22,22,64,Pass
Kunal Khan,11-02-2005,707595,Maharashtra,23,4,16,21,64,Pass
Vivaan Singh,03-11-2005,718361,Maharashtra,24,4,15,21,64,Pass
Balbir Verma,18-06-2005,310223,Maharashtra,22,4,18,19,63,Pass
Balbir Pillai,10-09-2005,416910,Maharashtra,6,10,23,24,63,Pass
Aditya Mehta,17-10-2005,598636,Maharashtra,16,4,22,21,63,Pass
Aarav Pillai,02-06-2005,146157,Maharashtra,12,4,22,24,62,Pass
Rohan Reddy,23-10-2005,621578,Maharashtra,15,4,19,24,62,Pass
Ishaan Khan,06-03-2005,635938,Maharashtra,24,4,10,23,61,Pass
Gurpreet Mehta,06-07-2005,593024,Maharashtra,13,4,22,22,61,Pass
Manpreet D'Souza,10-10-2005,839366,Maharashtra,21,4,21,15,61,Pass
Imran Mehta,28-10-2005,582076,Maharashtra,16,4,24,17,61,Pass
Aarav Verma,30-10-2005,595949,Maharashtra,13,4,24,20,61,Pass
Aryan Verma,26-03-2006,162784,Maharashtra,17,4,19,21,61,Pass
Balbir Sharma,28-03-2006,945015,Maharashtra,20,4,15,22,61,Pass
Kunal Fernandes,21-04-2006,157073,Maharashtra,11,4,22,24,61,Pass
Yash Mehta,22-08-2005,264901,Maharashtra,14,4,18,24,60,Pass
Balbir Singh,25-10-2005,547678,Maharashtra,14,4,18,24,60,Pass
Sukhwinder Reddy,05-11-2005,639611,Maharashtra,20,4,18,18,60,Pass
Yash Verma,05-01-2006,428671,Maharashtra,20,4,20,16,60,Pass
Aryan Mehta,18-01-2006,434689,Maharashtra,19,4,21,16,60,Pass
David D'Souza,03-04-2006,817460,Maharashtra,20,4,18,18,60,Pass
Raj Mehta,24-04-2006,352327,Maharashtra,24,4,21,11,60,Pass
Aarav Pillai,05-05-2006,306889,Maharashtra,22,4,19,15,60,Pass
Raj Pillai,15-05-2005,509916,Maharashtra,17,4,14,24,59,Pass
Kunal Reddy,18-06-2005,447597,Maharashtra,22,4,11,22,59,Pass
Krishna Fernandes,13-07-2005,546083,Maharashtra,20,4,11,24,59,Pass
Ishaan Sharma,13-08-2005,716548,Maharashtra,23,4,19,13,59,Pass
David Verma,18-12-2005,190713,Maharashtra,18,4,24,13,59,Pass
Aryan Khan,01-03-2005,394389,Maharashtra,17,4,14,23,58,Pass
Farhan Chopra,15-06-2005,865495,Maharashtra,21,4,24,9,58,Pass
Farhan Mehta,09-07-2005,863547,Maharashtra,19,4,23,12,58,Pass
Krishna Chopra,27-10-2005,956382,Maharashtra,18,4,16,20,58,Pass
Yash Chopra,13-11-2005,155901,Maharashtra,23,4,7,24,58,Pass
Kunal Reddy,22-01-2006,767377,Maharashtra,20,4,17,17,58,Pass
Yash Singh,05-05-2006,500440,Maharashtra,22,4,24,8,58,Pass
Ishaan Sharma,22-11-2004,380484,Maharashtra,14,4,16,23,57,Pass
Kunal Chopra,05-07-2005,783967,Maharashtra,13,4,22,18,57,Pass
Aarav Reddy,17-08-2005,146014,Maharashtra,21,4,18,14,57,Pass
Raj Verma,23-09-2005,631066,Maharashtra,11,4,20,22,57,Pass
Rohan Khan,06-01-2006,514244,Maharashtra,23,4,18,12,57,Pass
Aryan Pillai,08-01-2006,529938,Maharashtra,13,4,23,17,57,Pass
Yash Reddy,04-03-2005,276707,Maharashtra,12,4,20,20,56,Pass
Farhan Sharma,06-04-2005,328546,Maharashtra,15,4,19,18,56,Pass
Farhan Mehta,17-10-2005,476089,Maharashtra,22,4,9,21,56,Pass
Manpreet Reddy,06-11-2005,642285,Maharashtra,7,4,22,23,56,Pass
Aarav Singh,17-11-2005,406907,Maharashtra,13,4,19,20,56,Pass
Rohan Sharma,13-02-2006,838472,Maharashtra,12,4,22,18,56,Pass
Ishaan Chopra,23-02-2006,694380,Maharashtra,9,4,20,23,56,Pass
Raj D'Souza,05-05-2006,979581,Maharashtra,6,20,20,10,56,Pass
Balbir Khan,17-01-2005,343216,Maharashtra,20,4,9,22,55,Pass
Ishaan D'Souza,13-02-2005,565583,Maharashtra,21,4,19,11,55,Pass
Aryan Fernandes,18-04-2005,548265,Maharashtra,21,4,9,21,55,Pass
Raj Chopra,09-07-2005,906049,Maharashtra,4,4,23,24,55,Pass
Kunal Sharma,14-08-2005,322511,Maharashtra,17,4,17,17,55,Pass
Rohan Fernandes,15-09-2005,962482,Maharashtra,18,4,21,12,55,Pass
Aditya D'Souza,17-01-2006,873931,Maharashtra,13,13,16,13,55,Pass
Sukhwinder Pillai,07-12-2004,236615,Maharashtra,16,4,24,10,54,Pass
Kunal Fernandes,05-01-2005,787331,Maharashtra,23,4,8,19,54,Pass
Rohan Verma,11-01-2005,314476,Maharashtra,10,4,20,20,54,Pass
Paul Pillai,01-03-2005,660339,Maharashtra,21,4,22,7,54,Pass
Aarav Chopra,24-03-2005,703591,Maharashtra,13,4,17,20,54,Pass
Balbir Sharma,20-06-2005,537250,Maharashtra,7,4,22,21,54,Pass
Kunal Reddy,05-09-2005,779374,Maharashtra,17,4,18,15,54,Pass
Kunal Fernandes,08-10-2005,448346,Maharashtra,17,4,22,11,54,Pass
Krishna Chopra,28-10-2005,326696,Maharashtra,6,12,17,19,54,Pass
Gurpreet Mehta,05-11-2005,285939,Maharashtra,24,4,16,10,54,Pass
Yash Fernandes,22-11-2005,333885,Maharashtra,6,14,18,16,54,Pass
Rohan Fernandes,28-11-2005,523739,Maharashtra,23,4,10,17,54,Pass
Rohan Reddy,29-03-2006,592634,Maharashtra,21,4,17,12,54,Pass
Raj Mehta,11-11-2004,239768,Maharashtra,23,4,17,9,53,Pass
Aditya Sharma,23-11-2004,909139,Maharashtra,6,17,24,6,53,Pass
Raj Sharma,03-01-2005,235924,Maharashtra,20,4,20,9,53,Pass
Aarav Singh,08-04-2005,319315,Maharashtra,13,4,19,17,53,Pass
Vivaan Pillai,15-05-2005,279071,Maharashtra,6,21,4,22,53,Pass
Aarav Pillai,14-07-2005,950580,Maharashtra,5,4,21,23,53,Pass
Yash Chopra,02-08-2005,720265,Maharashtra,23,4,7,19,53,Pass
Kunal Verma,16-08-2005,539729,Maharashtra,20,4,12,17,53,Pass
Aditya Khan,23-08-2005,936254,Maharashtra,11,4,20,18,53,Pass
Aryan Fernandes,16-10-2005,889941,Maharashtra,19,4,16,14,53,Pass
Krishna Mehta,01-11-2005,877407,Maharashtra,22,4,16,11,53,Pass
Gurpreet Khan,22-03-2006,400966,Maharashtra,14,4,17,18,53,Pass
Krishna Khan,16-01-2005,374561,Jharkhand,24,23,20,21,88,Pass
Rohan Khan,28-02-2005,655423,Jharkhand,24,17,23,23,87,Pass
Krishna Chopra,11-11-2004,567346,Jharkhand,23,13,23,8,67,Pass
Sukhwinder Singh,15-12-2004,940199,Jharkhand,21,15,10,21,67,Pass
Ishaan Khan,06-01-2005,821632,Jharkhand,4,15,24,24,67,Pass
Raj Khan,13-01-2005,960907,Jharkhand,17,15,16,19,67,Pass
Vivaan Singh,14-01-2005,492708,Jharkhand,24,7,23,13,67,Pass
Manpreet Singh,06-02-2005,119194,Jharkhand,13,19,21,14,67,Pass
Aryan Mehta,24-04-2005,132691,Jharkhand,18,17,20,12,67,Pass
Krishna Sharma,04-06-2005,315749,Jharkhand,18,19,6,24,67,Pass
Aditya Khan,10-09-2005,541917,Jharkhand,10,22,19,16,67,Pass
Ishaan Pillai,09-12-2005,360133,Jharkhand,8,19,16,24,67,Pass
Aditya D'Souza,20-12-2005,312399,Jharkhand,22,13,17,15,67,Pass
Kunal Khan,24-11-2004,828810,Jharkhand,23,15,9,19,66,Pass
Kunal Fernandes,18-12-2004,771335,Jharkhand,16,17,16,17,66,Pass
Mathew Verma,09-01-2005,805929,Jharkhand,20,18,24,4,66,Pass
Aryan Chopra,28-01-2005,183095,Jharkhand,24,9,13,20,66,Pass
Imran Chopra,04-03-2005,394234,Jharkhand,11,21,13,21,66,Pass
Vivaan Singh,12-03-2005,640196,Jharkhand,6,21,16,23,66,Pass
Raj Pillai,28-03-2005,806963,Jharkhand,24,23,14,5,66,Pass
Mathew Mehta,09-04-2005,476013,Jharkhand,17,12,22,15,66,Pass
Vivaan Pillai,23-04-2005,157223,Jharkhand,11,18,16,21,66,Pass
Kunal D'Souza,14-05-2005,594182,Jharkhand,18,11,21,16,66,Pass
Yash D'Souza,08-07-2005,270879,Jharkhand,17,17,22,10,66,Pass
Aditya Chopra,22-07-2005,251978,Jharkhand,18,9,16,23,66,Pass
Raj Verma,03-08-2005,195618,Jharkhand,17,22,16,11,66,Pass
Krishna D'Souza,09-08-2005,367422,Jharkhand,23,5,24,14,66,Pass
Kunal Sharma,23-09-2005,451378,Jharkhand,12,9,22,23,66,Pass
Aarav Reddy,03-10-2005,894572,Jharkhand,23,16,14,13,66,Pass
Ishaan Mehta,04-10-2005,574699,Jharkhand,22,24,4,16,66,Pass
Balbir Singh,27-12-2005,220260,Jharkhand,12,20,19,15,66,Pass
Aditya Chopra,26-02-2006,965429,Jharkhand,4,23,21,18,66,Pass
Manpreet Pillai,13-03-2006,629436,Jharkhand,24,24,9,9,66,Pass
Vivaan D'Souza,11-04-2006,202844,Jharkhand,18,22,21,5,66,Pass
Farhan Sharma,01-05-2005,119203,Jharkhand,22,14,21,8,65,Pass
Aditya Khan,08-05-2005,320271,Jharkhand,8,20,24,13,65,Pass
Rohan Fernandes,22-05-2005,645350,Jharkhand,24,15,21,5,65,Pass
Raj Khan,30-06-2005,520030,Jharkhand,13,6,24,22,65,Pass
Aryan Chopra,20-07-2005,629312,Jharkhand,20,6,22,17,65,Pass
Harjeet Reddy,07-09-2005,430688,Jharkhand,22,8,17,18,65,Pass
Aditya Reddy,21-10-2005,425500,Jharkhand,16,10,15,24,65,Pass
Kunal Khan,02-12-2005,294185,Jharkhand,13,16,14,22,65,Pass
Manpreet Pillai,21-01-2006,559643,Jharkhand,13,22,10,20,65,Pass
Raj Chopra,23-02-2006,125599,Jharkhand,21,17,5,22,65,Pass
Paul Reddy,13-03-2006,734883,Jharkhand,17,4,22,22,65,Pass
Krishna Verma,03-04-2006,422153,Jharkhand,9,17,19,20,65,Pass
Aryan Chopra,04-04-2006,586576,Jharkhand,9,20,14,22,65,Pass
Aarav D'Souza,05-03-2005,831436,Jharkhand,24,12,24,4,64,Pass
Aryan Reddy,01-04-2005,314520,Jharkhand,17,19,10,18,64,Pass
Aryan Sharma,06-05-2005,745742,Jharkhand,16,16,17,15,64,Pass
Ishaan D'Souza,13-05-2005,324255,Jharkhand,7,16,22,19,64,Pass
Ishaan Fernandes,23-07-2005,352467,Jharkhand,13,19,12,20,64,Pass
Paul Sharma,09-08-2005,269824,Jharkhand,20,8,13,23,64,Pass
Kunal Mehta,13-08-2005,266785,Jharkhand,22,18,19,5,64,Pass
Vivaan Singh,06-09-2005,463681,Jharkhand,22,16,11,15,64,Pass
Krishna Reddy,08-09-2005,609851,Jharkhand,24,8,20,12,64,Pass
Rehan Reddy,27-10-2005,843217,Jharkhand,8,15,19,22,64,Pass
Kunal Chopra,08-11-2005,885620,Jharkhand,19,12,20,13,64,Pass
Aryan Pillai,12-12-2005,953440,Jharkhand,17,6,22,19,64,Pass
Aditya Chopra,08-01-2006,890018,Jharkhand,19,23,4,18,64,Pass
Vivaan Sharma,08-03-2006,261232,Jharkhand,24,14,15,11,64,Pass
Yash Khan,08-03-2006,229540,Jharkhand,20,22,18,4,64,Pass
Vivaan Pillai,09-03-2006,605351,Jharkhand,13,19,18,14,64,Pass
Aditya Fernandes,11-01-2005,380700,Jharkhand,21,14,7,21,63,Pass
Aryan D'Souza,05-02-2005,373312,Jharkhand,18,18,6,21,63,Pass
Kunal Khan,03-04-2005,823170,Jharkhand,21,19,17,6,63,Pass
Rohan Verma,14-06-2005,855028,Jharkhand,7,22,23,11,63,Pass
Aryan Pillai,02-07-2005,743179,Jharkhand,23,10,17,13,63,Pass
Aryan Verma,25-07-2005,735904,Jharkhand,22,12,23,6,63,Pass
Kunal Pillai,01-10-2005,583476,Jharkhand,21,24,13,5,63,Pass
Aryan Sharma,03-10-2005,490641,Jharkhand,16,18,7,22,63,Pass
Peter Khan,24-10-2005,493238,Jharkhand,9,16,17,21,63,Pass
Raj Verma,03-11-2005,581282,Jharkhand,12,22,7,22,63,Pass
Aarav Verma,29-01-2006,248882,Jharkhand,18,18,18,9,63,Pass
Raj Verma,04-03-2006,383430,Jharkhand,18,12,9,24,63,Pass
David D'Souza,10-03-2006,455178,Jharkhand,22,5,13,23,63,Pass
Gurpreet D'Souza,30-11-2004,803803,Jharkhand,23,22,7,10,62,Pass
Gurpreet Sharma,07-03-2005,186329,Jharkhand,11,17,14,20,62,Pass
Sukhwinder Reddy,23-03-2005,451344,Jharkhand,10,23,8,21,62,Pass
Vivaan Verma,20-04-2005,516535,Jharkhand,23,5,16,18,62,Pass
Raj Fernandes,04-06-2005,386917,Jharkhand,17,12,10,23,62,Pass
Mathew Verma,25-09-2005,591112,Jharkhand,14,15,22,11,62,Pass
Aryan Mehta,03-10-2005,915273,Jharkhand,10,23,6,23,62,Pass
Harjeet Khan,17-10-2005,289080,Jharkhand,16,23,4,19,62,Pass
Harjeet Fernandes,27-12-2005,407975,Jharkhand,8,23,7,24,62,Pass
Aditya D'Souza,22-02-2006,471461,Jharkhand,17,24,5,16,62,Pass
Yash Fernandes,22-02-2006,543805,Jharkhand,11,16,23,12,62,Pass
Aarav Pillai,14-03-2006,253777,Jharkhand,24,21,4,13,62,Pass
Raj Khan,08-11-2004,694445,West Bengal,19,8,12,15,54,Pass
Aryan Singh,22-01-2005,877771,West Bengal,9,5,21,19,54,Pass
Rehan Reddy,23-01-2005,462743,West Bengal,24,6,13,11,54,Pass
Aarav Sharma,24-01-2005,799843,West Bengal,4,22,7,21,54,Pass
Yash Singh,12-02-2005,343036,West Bengal,11,6,17,20,54,Pass
Manpreet Verma,13-03-2005,359307,West Bengal,22,5,20,7,54,Pass
Aarav Fernandes,19-03-2005,164281,West Bengal,6,18,16,14,54,Pass
Raj Khan,20-03-2005,783241,West Bengal,11,11,24,8,54,Pass
Aarav D'Souza,27-03-2005,802819,West Bengal,7,13,21,13,54,Pass
Aryan Chopra,28-03-2005,946639,West Bengal,14,9,24,7,54,Pass
Krishna D'Souza,03-04-2005,813605,West Bengal,11,17,5,21,54,Pass
